GID,PRCL_KEY,PRCL_TYPE,LSTATUS,WSTATUS,GEOM_AREA,COMMENTS,TAG_X,TAG_Y,TAG_VALUE,TAG_SIZE,TAG_ANGLE,TAG_JUST,ID,DATE_STAMP,PROVINCE,MAJ_REGION,MAJ_CODE,MIN_REGION,MIN_CODE,PARCEL_NO,PORTION,SS_NAME,DSG_NO,SR_NO,SS_NO
"4602094",M311T0IR090600002060000000,E,S,C,209.229999999999990,NEW AFRIGIS PARCELS,28.691934000000000,-26.128898000000000,"2060",0.000020000000000,0.000000000000000,MC,T0IR09060000206000000,2017/10/30,MPUMALANGA,IR,T0IR0000,BOTLENG,T0IR0906,"2060","0",,,,
"4599332",M311T0IR090600000955000000,E,S,C,451.220000000000027,NEW AFRIGIS PARCELS,28.691386999999999,-26.133061000000001,"955",0.000020000000000,0.000000000000000,MC,T0IR09060000095500000,2017/10/30,MPUMALANGA,IR,T0IR0000,BOTLENG,T0IR0906,"955","0",,,,
"4596115",M311T0IR090600000883000000,E,S,C,255.379999999999995,NEW AFRIGIS PARCELS,28.695989999999998,-26.131446000000000,"883",0.000020000000000,0.000000000000000,MC,T0IR09060000088300000,2017/10/30,MPUMALANGA,IR,T0IR0000,BOTLENG,T0IR0906,"883","0",,,,
"4596116",M311T0IR090600001985000000,E,S,C,207.159999999999997,NEW AFRIGIS PARCELS,28.692105999999999,-26.128629000000000,"1985",0.000020000000000,0.000000000000000,MC,T0IR09060000198500000,2017/10/30,MPUMALANGA,IR,T0IR0000,BOTLENG,T0IR0906,"1985","0",,,,
"4596118",M311T0IR090600001995000000,E,S,C,204.229999999999990,NEW AFRIGIS PARCELS,28.691590999999999,-26.127856000000001,"1995",0.000020000000000,0.000000000000000,MC,T0IR09060000199500000,2017/10/30,MPUMALANGA,IR,T0IR0000,BOTLENG,T0IR0906,"1995","0",,,,
"4594345",M311T0IR090600000837000000,E,S,C,259.790000000000020,NEW AFRIGIS PARCELS,28.696221999999999,-26.132100000000001,"837",0.000020000000000,0.000000000000000,MC,T0IR09060000083700000,2017/10/30,MPUMALANGA,IR,T0IR0000,BOTLENG,T0IR0906,"837","0",,,,
"4594111",M311T0IR090600001063000000,E,S,C,298.860000000000014,NEW AFRIGIS PARCELS,28.694070000000000,-26.132192000000000,"1063",0.000020000000000,0.000000000000000,MC,T0IR09060000106300000,2017/10/30,MPUMALANGA,IR,T0IR0000,BOTLENG,T0IR0906,"1063","0",,,,
"4594112",M311T0IR090600001065000000,E,S,C,298.959999999999980,NEW AFRIGIS PARCELS,28.694224999999999,-26.132424000000000,"1065",0.000020000000000,0.000000000000000,MC,T0IR09060000106500000,2017/10/30,MPUMALANGA,IR,T0IR0000,BOTLENG,T0IR0906,"1065","0",,,,
"4594113",M311T0IR090600001070000000,E,S,C,444.800000000000011,NEW AFRIGIS PARCELS,28.694642000000002,-26.133002999999999,"1070",0.000020000000000,0.000000000000000,MC,T0IR09060000107000000,2017/10/30,MPUMALANGA,IR,T0IR0000,BOTLENG,T0IR0906,"1070","0",,,,
"4594116",M311T0IR090600001532000000,E,S,C,332.129999999999995,NEW AFRIGIS PARCELS,28.690595999999999,-26.134440999999999,"1532",0.000020000000000,0.000000000000000,MC,T0IR09060000153200000,2017/10/30,MPUMALANGA,IR,T0IR0000,BOTLENG,T0IR0906,"1532","0",,,,
